Unnamed: 0,NU_INSCRICAO,NU_ANO,TP_FAIXA_ETARIA,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_NACIONALIDADE,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_ESCOLA,TP_ENSINO,IN_TREINEIRO,CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,CO_UF_ESC,SG_UF_ESC,TP_DEPENDENCIA_ADM_ESC,TP_LOCALIZACAO_ESC,TP_SIT_FUNC_ESC,CO_MUNICIPIO_PROVA,NO_MUNICIPIO_PROVA,CO_UF_PROVA,SG_UF_PROVA,TP_PRESENCA_CN,TP_PRESENCA_CH,TP_PRESENCA_LC,TP_PRESENCA_MT,CO_PROVA_CN,CO_PROVA_CH,CO_PROVA_LC,CO_PROVA_MT,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,TX_RESPOSTAS_CN,TX_RESPOSTAS_CH,TX_RESPOSTAS_LC,TX_RESPOSTAS_MT,TP_LINGUA,TX_GABARITO_CN,TX_GABARITO_CH,TX_GABARITO_LC,TX_GABARITO_MT,TP_STATUS_REDACAO,NU_NOTA_COMP1,NU_NOTA_COMP2,NU_NOTA_COMP3,NU_NOTA_COMP4,NU_NOTA_COMP5,NU_NOTA_REDACAO,Q001,Q002,Q003,Q004,Q005,Q006,Q007,Q008,Q009,Q010,Q011,Q012,Q013,Q014,Q015,Q016,Q017,Q018,Q019,Q020,Q021,Q022,Q023,Q024,Q025
68642,210059085381,2023,3,F,1,0,1,2,0,2,1.0,0,1301902,Itacoatiara,13,AM,2,1,1,1301902,Itacoatiara,13,AM,1,1,1,1,1223.0,1194.0,1203.0,1213.0,481.5,491.5,545.3,553.3,CEADDABECDEBDBECAAAEBDDDBCEEDBBDBEEECECDBACED,ABCDBBDDCDBECEBCAECAEAECCEDBADABCEEDBEBCBBDEE,EDAACCAEDBBDAACACBCBADBBACCBEDCDDBCDBAEDDAABC,ECDBECCADDDEDDBEBCCBADABCDECCCACEACCAAEDAECCE,0,CEDAEEDEECCEBADCCCABBABCAACDDDACDBEABDCDBEABD,ABCDCBDACDAEACEECABADBEABADEBAABCDCABADCDAADE,BDBBABAAAEAAECBBEAACAAACEACBCACCCEDEDADBDBEEDDACCC,EBDEEBDADDABCCBCCABBADDBDDAEAEABCBEDECADCECCB,1.0,120.0,120.0,100.0,100.0,20.0,460.0,E,E,B,B,6,B,A,B,D,A,B,B,A,B,A,A,A,A,C,B,A,D,A,B,B
69511,210060373407,2023,3,M,1,3,1,2,0,2,1.0,0,1301902,Itacoatiara,13,AM,2,1,1,1301902,Itacoatiara,13,AM,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,C,C,B,B,5,A,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,C,A,A,A
75989,210059656804,2023,3,F,1,3,1,2,0,2,1.0,0,1301902,Itacoatiara,13,AM,2,1,1,1301902,Itacoatiara,13,AM,1,1,1,1,1221.0,1193.0,1204.0,1211.0,433.4,505.7,527.5,418.2,EBDCDADECBAEECDACBBDCEBCABAECEDEAABDEBADAAEAB,ACDDCACADCBAADEABDDDABEEDBCACADCADDCECACBDDBE,ACABBCBABACDABBAEADBCDDCCBCADBEEAECCBEDEABEED,AECADCCBAECDBCDBADEAAACECEEDDBAECCBDBECAEDADD,0,DBEABDABDCACDBECDDDBCAAABBACCCADEBECCCEDAEEED,ACEEABAADCDAADEABCDABCDCABCBDADEBAECABADBCDAE,DBABBAEBAAAACDACDEDAACADBADBCCEACCCEAAECBBEBCACEED,BCCDEEABCBEDCEABBEBDABDDADDADECAADDCCBEBEABCC,1.0,120.0,160.0,120.0,160.0,100.0,660.0,H,E,F,B,5,A,C,B,E,A,A,B,A,A,A,A,A,A,A,A,A,D,A,A,B
93729,210060452601,2023,2,F,1,3,2,2,0,2,1.0,0,1301902,Itacoatiara,13,AM,1,2,1,1301902,Itacoatiara,13,AM,1,1,1,1,1223.0,1194.0,1203.0,1213.0,459.4,527.5,532.8,451.1,CBDCDABEDBBBCDDADCCECBEEBDAEDBDBDECCEAEBBDBAC,ABDACADBCDBEBECCADBADADEADBCBCDAAECDBEDCDAABE,DEBBBCAEABBDAEDABADBDCBADCCBEDBACDDABADDDACCC,CEDBEACADBACBABCAEBCDBCABDEBADCADCEECDBBCDBCA,0,CEDAEEDEECCEBADCCCABBABCAACDDDACDBEABDCDBEABD,ABCDCBDACDAEACEECABADBEABADEBAABCDCABADCDAADE,BDBBABAAAEAAECBBEAACAAACEACBCACCCEDEDADBDBEEDDACCC,EBDEEBDADDABCCBCCABBADDBDDAEAEABCBEDECADCECCB,1.0,140.0,120.0,120.0,160.0,40.0,580.0,B,E,F,A,4,B,A,B,C,A,C,B,A,A,A,A,A,A,B,A,B,D,A,B,B
112319,210058451269,2023,2,F,1,3,1,2,0,2,1.0,0,1301902,Itacoatiara,13,AM,2,1,1,1301902,Itacoatiara,13,AM,1,1,1,1,1222.0,1191.0,1201.0,1212.0,391.8,442.8,441.9,363.8,EEEECDADABCBECBDBCADBBABDBEACAADEBCEDBCBCEDDA,CAEAABDEACBEACDBEADBABADAEBECBEBCDAECAACDBDDD,ABDACCBBEBDBCDDAECADBAEECBACBBBBACACEBCDCCEAD,ABCBEDCBBAECDEABADECABDBCEEAECBDCAECDDBAEEACB,1,CAAADCCCCDDDABDCACDBEEEDCEDAEECCDBEABDBABBAEB,CDAEECABAACEAADECBDAABCDCABADCDEABAABCDDEBADB,BBDABAAEBADACEEDCCDBADBDEDCCEBCACEACAACAACACBBEAAE,DCECACCBDECBEEABEABDDAADDABBBCCBCCDDAEBDADEEB,1.0,120.0,40.0,40.0,100.0,40.0,340.0,C,C,A,A,5,A,A,C,D,A,A,A,B,A,A,A,A,A,B,B,A,D,A,A,A
112670,210058432333,2023,3,F,1,3,1,2,0,2,1.0,0,1301902,Itacoatiara,13,AM,2,1,1,1301902,Itacoatiara,13,AM,1,1,1,1,1222.0,1191.0,1201.0,1212.0,377.8,374.4,387.0,353.9,ABDCBDBBACBDBAACBEDDCBEDCDBEDEBEEADDCBCAEBCDE,BCBEDACBDCACBECAACEECBDBEABEBCBACDCACDDEACDAC,BDACAECAACDDAEBCBCEBAECABECABDAEBABCECCACBBAC,CDDBDACBADBEBEACCBDADABDBECBDABDBDACECBECEDCB,0,CAAADCCCCDDDABDCACDBEEEDCEDAEECCDBEABDBABBAEB,CDAEECABAACEAADECBDAABCDCABADCDEABAABCDDEBADB,BBDABAAEBADACEEDCCDBADBDEDCCEBCACEACAACAACACBBEAAE,DCECACCBDECBEEABEABDDAADDABBBCCBCCDDAEBDADEEB,1.0,120.0,120.0,100.0,120.0,40.0,500.0,B,F,D,D,3,C,A,B,D,A,B,B,A,B,A,A,A,A,B,A,A,C,A,B,B
119792,210058460767,2023,4,F,1,3,1,2,0,2,1.0,0,1301902,Itacoatiara,13,AM,2,1,1,1301902,Itacoatiara,13,AM,1,1,1,1,1221.0,1193.0,1204.0,1211.0,426.2,343.2,310.5,361.9,CBAEDBBAACBDBDADEACACBCAABAEECBBABBEAEAAABEAA,CDBDABDEDDEDBDCACDEDDCEABEDCADDBDBBCBEAAEDBBD,CDABEADECACCCECABCACDDBBCDACDDCDCBADDBCDBEDAA,ABCBDAECBAECACAECEAAEEBECACDDBBBDBCECBBDACADD,0,DBEABDABDCACDBECDDDBCAAABBACCCADEBECCCEDAEEED,ACEEABAADCDAADEABCDABCDCABCBDADEBAECABADBCDAE,DBABBAEBAAAACDACDEDAACADBADBCCEACCCEAAECBBEBCACEED,BCCDEEABCBEDCEABBEBDABDDADDADECAADDCCBEBEABCC,1.0,100.0,120.0,120.0,120.0,120.0,580.0,D,E,A,B,5,B,A,B,C,A,A,B,A,B,A,A,A,A,A,A,A,B,A,A,A
125790,210059989931,2023,3,M,1,3,1,2,0,2,1.0,0,1301902,Itacoatiara,13,AM,2,1,1,1301902,Itacoatiara,13,AM,1,1,1,1,1221.0,1193.0,1204.0,1211.0,514.2,530.7,529.0,553.8,DBDECAEBCDCBEBEBDBDEBECCABDCBBEABBEDDCDAACCEA,CEEBCADADCDDAEADBCCAECEBDBCBCBDEABAADACDBADEE,DCABCBABDADDBAAECADBABCEECBBEAECAECBEEBACCAED,CDBDECEABDBBCDDADEACABDBCEDDDAADBCCDBEEEEACCD,0,DBEABDABDCACDBECDDDBCAAABBACCCADEBECCCEDAEEED,ACEEABAADCDAADEABCDABCDCABCBDADEBAECABADBCDAE,DBABBAEBAAAACDACDEDAACADBADBCCEACCCEAAECBBEBCACEED,BCCDEEABCBEDCEABBEBDABDDADDADECAADDCCBEBEABCC,1.0,160.0,140.0,140.0,180.0,140.0,760.0,E,E,B,B,3,I,A,C,C,A,B,B,A,B,A,B,A,A,C,A,A,E,A,B,B
132407,210060658589,2023,2,F,1,1,1,2,0,2,1.0,0,1301902,Itacoatiara,13,AM,2,1,1,1301902,Itacoatiara,13,AM,1,1,1,1,1222.0,1191.0,1201.0,1212.0,399.0,372.5,405.7,431.0,EBCECBEDAECACABBDECEBCDCEADCDCEDEBDBBCADEBCAB,ADECBCBCCBEDEDDCBABCEBEACEBBDEEDDBEBAEDDEBABA,ECAEDBDABCDECEDCEADDBDEDBADCDECDBBDAEBADCABAE,DBABCDBCBCDACDCACABDCBEBCABCDCABCADCDBCEDEACE,0,CAAADCCCCDDDABDCACDBEEEDCEDAEECCDBEABDBABBAEB,CDAEECABAACEAADECBDAABCDCABADCDEABAABCDDEBADB,BBDABAAEBADACEEDCCDBADBDEDCCEBCACEACAACAACACBBEAAE,DCECACCBDECBEEABEABDDAADDABBBCCBCCDDAEBDADEEB,1.0,120.0,120.0,100.0,100.0,40.0,480.0,D,H,B,B,3,B,A,B,D,A,A,B,A,A,A,A,A,A,B,A,A,D,A,A,A
135951,210059555260,2023,3,F,1,3,1,2,0,2,1.0,0,1301902,Itacoatiara,13,AM,2,1,1,1301902,Itacoatiara,13,AM,1,1,1,1,1223.0,1194.0,1203.0,1213.0,459.9,460.3,505.2,453.2,DBEAEACECDBAEEEEAEAAEBDDAEAECABEBDECBCADBACEB,ACBDBEDAABCEAABBBBACCBEADACABCCBCEACBBDE.CBDE,BCACEAAEACBEACEADAADABDAACAADBCBCDACBAEDBACCA,EDDACBBDAEDBADBCEACDBDABDCEBDAACCBDACEBDCAECD,0,CEDAEEDEECCEBADCCCABBABCAACDDDACDBEABDCDBEABD,ABCDCBDACDAEACEECABADBEABADEBAABCDCABADCDAADE,BDBBABAAAEAAECBBEAACAAACEACBCACCCEDEDADBDBEEDDACCC,EBDEEBDADDABCCBCCABBADDBDDAEAEABCBEDECADCECCB,1.0,140.0,120.0,120.0,100.0,0.0,480.0,F,H,C,F,4,A,A,B,C,A,B,B,B,A,A,A,A,A,B,A,A,C,A,A,A
139364,210060088969,2023,3,M,1,3,1,2,0,2,1.0,0,1301902,Itacoatiara,13,AM,2,1,1,1301902,Itacoatiara,13,AM,1,1,1,1,1223.0,1194.0,1203.0,1213.0,497.4,388.0,504.4,487.2,CBDBBABBEDCBAEACCAAEBCCCEEADCBCEEDBCCADDBACDC,ACEBAADCCDBCBEDCECDCBCBEDACCCBADADBBBCBDEADBA,BABBECABCCBEAAEBBBBEECBECCAEEDDCCCBABBEDDCDBA,EEDBCACAAEDBCCBDBCCCDCBBCCCBECBBDBDACDBBECBDB,0,CEDAEEDEECCEBADCCCABBABCAACDDDACDBEABDCDBEABD,ABCDCBDACDAEACEECABADBEABADEBAABCDCABADCDAADE,BDBBABAAAEAAECBBEAACAAACEACBCACCCEDEDADBDBEEDDACCC,EBDEEBDADDABCCBCCABBADDBDDAEAEABCBEDECADCECCB,1.0,120.0,100.0,100.0,80.0,60.0,460.0,E,D,C,B,5,B,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,C,A,A,A
145665,210060188484,2023,3,F,1,3,1,2,0,2,1.0,0,1301902,Itacoatiara,13,AM,2,1,1,1301902,Itacoatiara,13,AM,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,E,E,B,B,7,B,A,B,D,A,B,B,A,A,A,A,A,A,B,A,B,E,A,A,B
149133,210060392401,2023,4,F,1,4,4,2,0,2,1.0,0,1301902,Itacoatiara,13,AM,2,1,1,1301902,Itacoatiara,13,AM,1,1,1,1,1221.0,1193.0,1204.0,1211.0,430.0,321.0,371.3,333.6,CE.BCBCAABADDAEDCBBEEADCADBBBAEADCBAECADAEADA,ACEECABDAAEDCABACEBBACEADCBCAEDBEACABDEEAACEA,ADBBBCABCCBBADECCEBDACBEDACECABBAEDCEBDACEBDA,CAEBDDEDCECADCBECDBDEDDCABCAEABEBACDEBACDEADA,0,DBEABDABDCACDBECDDDBCAAABBACCCADEBECCCEDAEEED,ACEEABAADCDAADEABCDABCDCABCBDADEBAECABADBCDAE,DBABBAEBAAAACDACDEDAACADBADBCCEACCCEAAECBBEBCACEED,BCCDEEABCBEDCEABBEBDABDDADDADECAADDCCBEBEABCC,1.0,100.0,120.0,100.0,120.0,20.0,460.0,D,D,C,D,5,D,A,B,D,A,B,B,B,B,A,B,A,A,B,A,B,D,A,B,B
159854,210059555362,2023,3,F,1,3,1,2,0,2,1.0,0,1301902,Itacoatiara,13,AM,2,1,1,1301902,Itacoatiara,13,AM,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,H,D,C,B,6,B,A,B,C,A,B,B,B,B,A,A,A,A,B,A,A,C,A,A,B
164570,210059857511,2023,3,F,1,3,1,2,0,2,1.0,0,1301902,Itacoatiara,13,AM,2,1,1,1301902,Itacoatiara,13,AM,0,1,1,0,,1191.0,1201.0,,,560.6,450.1,,,CDAEACEDDAEEAADECADDAECDDCEADCABEABCBCDDDAEDB,DDADABBBCBBDAAEBECCDDCAEBBADDBBBCBACAACBEECAC,,0,,CDAEECABAACEAADECBDAABCDCABADCDEABAABCDDEBADB,BBDABAAEBADACEEDCCDBADBDEDCCEBCACEACAACAACACBBEAAE,,1.0,100.0,40.0,40.0,100.0,40.0,320.0,C,E,A,A,6,A,A,B,D,A,A,B,A,A,A,A,A,A,A,A,A,D,A,A,A
171638,210060381589,2023,3,M,1,3,1,2,0,2,1.0,0,1301902,Itacoatiara,13,AM,2,1,1,1301902,Itacoatiara,13,AM,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,E,E,B,B,3,B,D,B,C,A,B,B,B,B,A,A,A,A,B,A,B,C,A,A,B
173429,210058328105,2023,2,M,1,2,1,2,0,2,1.0,0,1301902,Itacoatiara,13,AM,2,1,1,1301902,Itacoatiara,13,AM,0,1,1,0,,1194.0,1203.0,,,391.3,496.6,,,ABEDBBCEBAEEEAAADEBDDEECAEBEEDDDAACEBBAECDBBD,DBCDAAAEBBEEACEDBABCACDAABEAEDADDBCDBEEDACABB,,0,,ABCDCBDACDAEACEECABADBEABADEBAABCDCABADCDAADE,BDBBABAAAEAAECBBEAACAAACEACBCACCCEDEDADBDBEEDDACCC,,1.0,120.0,120.0,100.0,120.0,0.0,460.0,H,E,D,D,5,C,A,B,C,A,B,B,B,A,A,A,A,A,B,B,A,D,A,A,B
186524,210058609210,2023,3,M,1,1,1,2,0,2,1.0,0,1301902,Itacoatiara,13,AM,2,1,1,1301902,Itacoatiara,13,AM,1,0,0,1,1222.0,,,1212.0,612.5,,,506.9,EACAECDEEACBEEACBCEBECEACEDAEDBDDBECBBDBEBAAB,,,BBABEBCCCECBCEBDEAADEBECBEDEAABADCEDDEAEBDDEA,0,CAAADCCCCDDDABDCACDBEEEDCEDAEECCDBEABDBABBAEB,,,DCECACCBDECBEEABEABDDAADDABBBCCBCCDDAEBDADEEB,,,,,,,,F,F,D,D,4,E,A,C,D,A,B,B,A,B,A,A,A,A,B,A,A,D,A,B,B
197690,210059940185,2023,2,F,1,1,1,2,0,2,1.0,0,1301902,Itacoatiara,13,AM,2,1,1,1301902,Itacoatiara,13,AM,1,1,1,1,1221.0,1193.0,1204.0,1211.0,548.3,537.6,518.2,483.6,CBDEDEEBCCBDEEECDCBAAADCAECDBCDEEBECADDDAAEAB,ACEDCBAEDADCBDAEBEDADCDCABABDABCACCAEEAD.CDBD,CEEBCCBADECDADACDAEBBDACEBAACBDCABBBBCEBECEBD,CCDADCBDBDCDBCEADEDAABDBCDEEECDBDACCBDECDDCBD,1,DBEABDABDCACDBECDDDBCAAABBACCCADEBECCCEDAEEED,ACEEABAADCDAADEABCDABCDCABCBDADEBAECABADBCDAE,DBABBAEBAAAACDACDEDAACADBADBCCEACCCEAAECBBEBCACEED,BCCDEEABCBEDCEABBEBDABDDADDADECAADDCCBEBEABCC,1.0,160.0,180.0,160.0,160.0,160.0,820.0,E,B,D,B,4,C,A,C,C,A,C,B,A,A,B,A,A,A,B,B,A,D,A,B,B
201364,210060414941,2023,3,F,1,3,1,2,0,2,1.0,0,1301902,Itacoatiara,13,AM,2,1,1,1301902,Itacoatiara,13,AM,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,C,F,D,D,5,B,A,B,C,B,B,B,A,B,A,B,A,A,B,A,A,C,A,B,B
